1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18
Schluessel;Straftat;Gemeindeschluessel;Stadt-/Landkreis;Kreisart;Anzahl erfasste Faelle;Haeufigkeitszahl;erfasste Faelle, davon Versuche - Anzahl;erfasste Faelle, davon Versuche - Anteil in %;mit Schusswaffe gedroht;mit Schusswaffe geschossen;Auffklaerung - Anzahl Faelle;Aufklaerungsquote;Tatverdaechtige insgesamt;Tatverdaechtige - maennlich;Tatverdaechtige - weiblich;Nichtdeutsche Tatverdaechtige - Anzahl;Nichtdeutsche Tatverdaechtige - Anteil in % an der Gesamtzahl
515001;Beförderungserschleichung;14729;Leipzig;LK;233;90;0;0;0;0;232;99.6;202;174;28;85;42.1
515001;Beförderungserschleichung;14730;Nordsachsen;LK;183;93;0;0;0;0;173;94.5;160;137;23;63;39.4
515001;Beförderungserschleichung;15001;Dessau-Roßlau;KfS;230;292;0;0;0;0;223;97;205;152;53;66;32.2
515001;Beförderungserschleichung;15002;Halle (Saale);KfS;605;254;2;0.3;0;0;590;97.5;522;414;108;346;66.3
515001;Beförderungserschleichung;15003;Magdeburg;KfS;410;174;1;0.2;0;0;388;94.6;350;283;67;193;55.1
515001;Beförderungserschleichung;15081;Altmarkkreis Salzwedel;LK;26;32;0;0;0;0;26;100;26;23;3;14;53.8
515001;Beförderungserschleichung;15082;Anhalt-Bitterfeld;LK;321;206;0;0;0;0;310;96.6;270;227;43;125;46.3
515001;Beförderungserschleichung;15083;Börde;LK;115;68;0;0;0;0;112;97.4;106;89;17;61;57.5
515001;Beförderungserschleichung;15084;Burgenlandkreis;LK;81;46;0;0;0;0;75;92.6;71;57;14;36;50.7
515001;Beförderungserschleichung;15085;Harz;LK;34;16;0;0;0;0;27;79.4;24;21;3;14;58.3
515001;Beförderungserschleichung;15086;Jerichower Land;LK;130;146;1;0.8;0;0;129;99.2;117;92;25;33;28.2
515001;Beförderungserschleichung;15087;Mansfeld-Südharz;LK;39;29;0;0;0;0;36;92.3;32;25;7;13;40.6
515001;Beförderungserschleichung;15088;Saalekreis;LK;190;104;1;0.5;0;0;183;96.3;167;140;27;93;55.7
515001;Beförderungserschleichung;15089;Salzlandkreis;LK;102;55;0;0;0;0;92;90.2;86;69;17;34;39.5
515001;Beförderungserschleichung;15090;Stendal;LK;281;256;1;0.4;0;0;274;97.5;242;194;48;140;57.9
515001;Beförderungserschleichung;15091;Wittenberg;LK;286;232;0;0;0;0;280;97.9;252;206;46;158;62.7
515001;Beförderungserschleichung;16051;Erfurt;KfS;2,323;1,089;1;0;0;0;2,308;99.4;1,858;1,363;495;930;50.1
515001;Beförderungserschleichung;16052;Gera;KfS;424;464;0;0;0;0;419;98.8;295;205;90;128;43.4
515001;Beförderungserschleichung;16053;Jena;KfS;87;79;0;0;0;0;87;100;87;64;23;45;51.7
515001;Beförderungserschleichung;16054;Suhl;KfS;25;69;1;4;0;0;25;100;25;19;6;20;80
515001;Beförderungserschleichung;16055;Weimar;KfS;48;74;2;4.2;0;0;48;100;45;38;7;22;48.9
515001;Beförderungserschleichung;16061;Eichsfeld;LK;19;19;0;0;0;0;19;100;18;16;2;7;38.9
515001;Beförderungserschleichung;16062;Nordhausen;LK;109;133;0;0;0;0;109;100;89;64;25;18;20.2
515001;Beförderungserschleichung;16063;Wartburgkreis;LK;134;84;0;0;0;0;135;100.7;130;101;29;90;69.2
515001;Beförderungserschleichung;16064;Unstrut-Hainich-Kreis;LK;24;24;3;12.5;0;0;24;100;22;18;4;9;40.9
515001;Beförderungserschleichung;16065;Kyffhäuserkreis;LK;5;7;0;0;0;0;5;100;5;5;0;3;60
515001;Beförderungserschleichung;16066;Schmalkalden-Meiningen;LK;59;48;0;0;0;0;59;100;53;35;18;36;67.9
515001;Beförderungserschleichung;16067;Gotha;LK;145;108;0;0;0;0;142;97.9;132;97;35;89;67.4
515001;Beförderungserschleichung;16068;Sömmerda;LK;18;26;0;0;0;0;18;100;16;11;5;6;37.5
515001;Beförderungserschleichung;16069;Hildburghausen;LK;11;18;0;0;0;0;10;90.9;10;9;1;3;30
515001;Beförderungserschleichung;16070;Ilm-Kreis;LK;48;46;1;2.1;0;0;48;100;46;40;6;25;54.3
515001;Beförderungserschleichung;16071;Weimarer Land;LK;8;10;0;0;0;0;7;87.5;7;6;1;1;14.3
515001;Beförderungserschleichung;16072;Sonneberg;LK;12;21;0;0;0;0;11;91.7;10;10;0;5;50
515001;Beförderungserschleichung;16073;Saalfeld-Rudolstadt;LK;31;31;0;0;0;0;31;100;30;25;5;16;53.3
515001;Beförderungserschleichung;16074;Saale-Holzland-Kreis;LK;32;39;1;3.1;0;0;31;96.9;27;26;1;8;29.6
515001;Beförderungserschleichung;16075;Saale-Orla-Kreis;LK;11;14;0;0;0;0;11;100;10;8;2;2;20
515001;Beförderungserschleichung;16076;Greiz;LK;11;11;0;0;0;0;11;100;11;7;4;4;36.4
515001;Beförderungserschleichung;16077;Altenburger Land;LK;30;34;0;0;0;0;28;93.3;25;19;6;6;24
530000;Unterschlagung §§ 246, 247, 248a StGB ;1001;Flensburg;KfS;173;190;2;1.2;0;0;75;43.4;76;50;26;13;17.1
530000;Unterschlagung §§ 246, 247, 248a StGB ;1002;Kiel;KfS;510;207;1;0.2;0;0;144;28.2;142;100;42;25;17.6
530000;Unterschlagung §§ 246, 247, 248a StGB ;1003;Lübeck;KfS;882;408;2;0.2;0;0;180;20.4;182;130;52;37;20.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;1004;Neumünster;KfS;263;331;1;0.4;0;0;124;47.1;130;101;29;34;26.2
530000;Unterschlagung §§ 246, 247, 248a StGB ;1051;Dithmarschen;K;151;113;0;0;0;0;65;43;61;46;15;14;23
530000;Unterschlagung §§ 246, 247, 248a StGB ;1053;Herzogtum Lauenburg;K;268;133;2;0.7;0;0;104;38.8;104;70;34;22;21.2
530000;Unterschlagung §§ 246, 247, 248a StGB ;1054;Nordfriesland;K;255;152;3;1.2;0;0;116;45.5;94;60;34;13;13.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;1055;Ostholstein;K;435;215;4;0.9;0;0;86;19.8;92;57;35;12;13
530000;Unterschlagung §§ 246, 247, 248a StGB ;1056;Pinneberg;K;543;171;8;1.5;0;0;145;26.7;153;109;44;47;30.7
530000;Unterschlagung §§ 246, 247, 248a StGB ;1057;Plön;K;154;119;0;0;0;0;51;33.1;51;35;16;6;11.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;1058;Rendsburg-Eckernförde;K;304;110;3;1;0;0;126;41.4;130;98;32;31;23.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;1059;Schleswig-Flensburg;K;235;115;1;0.4;0;0;103;43.8;104;78;26;17;16.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;1060;Segeberg;K;348;124;2;0.6;0;0;110;31.6;115;90;25;37;32.2
530000;Unterschlagung §§ 246, 247, 248a StGB ;1061;Steinburg;K;149;114;1;0.7;0;0;70;47;74;50;24;12;16.2
530000;Unterschlagung §§ 246, 247, 248a StGB ;1062;Stormarn;K;287;117;0;0;0;0;98;34.1;107;85;22;31;29
530000;Unterschlagung §§ 246, 247, 248a StGB ;2000;Hamburg;KfS;2,822;152;24;0.9;0;0;1,229;43.6;1,182;898;284;518;43.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;3101;Braunschweig;KfS;348;140;3;0.9;0;0;152;43.7;165;112;53;34;20.6
530000;Unterschlagung §§ 246, 247, 248a StGB ;3102;Salzgitter;KfS;147;142;1;0.7;0;0;87;59.2;85;57;28;25;29.4
530000;Unterschlagung §§ 246, 247, 248a StGB ;3103;Wolfsburg;KfS;172;139;0;0;0;0;66;38.4;70;46;24;17;24.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;3151;Gifhorn;LK;163;92;2;1.2;0;0;89;54.6;98;68;30;23;23.5
530000;Unterschlagung §§ 246, 247, 248a StGB ;3153;Goslar;LK;186;139;3;1.6;0;0;95;51.1;96;71;25;19;19.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;3154;Helmstedt;LK;149;163;0;0;0;0;92;61.7;79;54;25;13;16.5
530000;Unterschlagung §§ 246, 247, 248a StGB ;3155;Northeim;LK;174;132;1;0.6;0;0;93;53.4;90;60;30;19;21.1
530000;Unterschlagung §§ 246, 247, 248a StGB ;3157;Peine;LK;131;96;1;0.8;0;0;76;58;81;61;20;18;22.2
530000;Unterschlagung §§ 246, 247, 248a StGB ;3158;Wolfenbüttel;LK;118;99;0;0;0;0;76;64.4;73;55;18;12;16.4
530000;Unterschlagung §§ 246, 247, 248a StGB ;3159;Göttingen;LK;503;155;5;1;0;0;212;42.1;203;139;64;42;20.7
530000;Unterschlagung §§ 246, 247, 248a StGB ;3241;Region Hannover;LK;1,956;169;10;0.5;0;0;916;46.8;920;688;232;320;34.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;3251;Diepholz;LK;230;105;3;1.3;0;0;168;73;118;85;33;38;32.2
530000;Unterschlagung §§ 246, 247, 248a StGB ;3252;Hameln-Pyrmont;LK;217;146;0;0;0;0;118;54.4;105;64;41;17;16.2
530000;Unterschlagung §§ 246, 247, 248a StGB ;3254;Hildesheim;LK;343;125;3;0.9;0;0;182;53.1;188;126;62;32;17
530000;Unterschlagung §§ 246, 247, 248a StGB ;3255;Holzminden;LK;90;129;0;0;0;0;43;47.8;44;34;10;10;22.7
530000;Unterschlagung §§ 246, 247, 248a StGB ;3256;Nienburg (Weser);LK;135;111;3;2.2;0;0;85;63;93;64;29;15;16.1
530000;Unterschlagung §§ 246, 247, 248a StGB ;3257;Schaumburg;LK;185;117;0;0;0;0;103;55.7;115;82;33;25;21.7
530000;Unterschlagung §§ 246, 247, 248a StGB ;3351;Celle;LK;347;193;6;1.7;0;0;235;67.7;138;87;51;22;15.9
530000;Unterschlagung §§ 246, 247, 248a StGB ;3352;Cuxhaven;LK;222;111;0;0;0;0;107;48.2;114;67;47;16;14
530000;Unterschlagung §§ 246, 247, 248a StGB ;3353;Harburg;LK;271;105;1;0.4;0;0;161;59.4;143;101;42;44;30.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;3354;Lüchow-Dannenberg;LK;30;62;1;3.3;0;0;16;53.3;19;17;2;3;15.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;3355;Lüneburg;LK;299;162;1;0.3;0;0;174;58.2;152;101;51;27;17.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;3356;Osterholz;LK;92;80;1;1.1;0;0;44;47.8;50;31;19;13;26
530000;Unterschlagung §§ 246, 247, 248a StGB ;3357;Rotenburg (Wümme);LK;202;122;1;0.5;0;0;116;57.4;122;78;44;18;14.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;3358;Heidekreis;LK;211;148;2;0.9;0;0;119;56.4;121;82;39;32;26.4
530000;Unterschlagung §§ 246, 247, 248a StGB ;3359;Stade;LK;220;107;3;1.4;0;0;130;59.1;129;80;49;35;27.1
530000;Unterschlagung §§ 246, 247, 248a StGB ;3360;Uelzen;LK;100;108;0;0;0;0;56;56;69;43;26;4;5.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;3361;Verden;LK;148;107;1;0.7;0;0;88;59.5;98;69;29;38;38.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;3401;Delmenhorst;KfS;78;101;0;0;0;0;37;47.4;44;34;10;15;34.1
530000;Unterschlagung §§ 246, 247, 248a StGB ;3402;Emden;KfS;63;127;0;0;0;0;37;58.7;38;25;13;3;7.9
530000;Unterschlagung §§ 246, 247, 248a StGB ;3403;Oldenburg (Oldenburg);KfS;240;141;3;1.3;0;0;123;51.3;123;85;38;30;24.4
530000;Unterschlagung §§ 246, 247, 248a StGB ;3404;Osnabrück;KfS;344;208;3;0.9;0;0;167;48.5;160;110;50;40;25
530000;Unterschlagung §§ 246, 247, 248a StGB ;3405;Wilhelmshaven;KfS;221;295;0;0;0;0;130;58.8;99;63;36;13;13.1
530000;Unterschlagung §§ 246, 247, 248a StGB ;3451;Ammerland;LK;78;62;0;0;0;0;48;61.5;55;37;18;10;18.2
530000;Unterschlagung §§ 246, 247, 248a StGB ;3452;Aurich;LK;207;109;1;0.5;0;0;132;63.8;140;91;49;12;8.6
530000;Unterschlagung §§ 246, 247, 248a StGB ;3453;Cloppenburg;LK;130;75;0;0;0;0;97;74.6;97;72;25;32;33
530000;Unterschlagung §§ 246, 247, 248a StGB ;3454;Emsland;LK;303;91;0;0;0;0;170;56.1;182;123;59;37;20.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;3455;Friesland;LK;118;119;2;1.7;0;0;63;53.4;70;48;22;6;8.6
530000;Unterschlagung §§ 246, 247, 248a StGB ;3456;Grafschaft Bentheim;LK;155;112;1;0.6;0;0;93;60;87;66;21;30;34.5
530000;Unterschlagung §§ 246, 247, 248a StGB ;3457;Leer;LK;151;88;1;0.7;0;0;108;71.5;119;83;36;19;16
530000;Unterschlagung §§ 246, 247, 248a StGB ;3458;Oldenburg;LK;100;76;1;1;0;0;61;61;72;53;19;22;30.6
530000;Unterschlagung §§ 246, 247, 248a StGB ;3459;Osnabrück;LK;280;77;1;0.4;0;0;163;58.2;171;118;53;42;24.6
530000;Unterschlagung §§ 246, 247, 248a StGB ;3460;Vechta;LK;150;104;0;0;0;0;84;56;78;57;21;28;35.9
530000;Unterschlagung §§ 246, 247, 248a StGB ;3461;Wesermarsch;LK;80;90;1;1.3;0;0;53;66.3;55;36;19;9;16.4
530000;Unterschlagung §§ 246, 247, 248a StGB ;3462;Wittmund;LK;72;125;1;1.4;0;0;34;47.2;39;22;17;2;5.1
530000;Unterschlagung §§ 246, 247, 248a StGB ;4011;Bremen;KfS;918;163;8;0.9;0;0;349;38;310;243;67;115;37.1
530000;Unterschlagung §§ 246, 247, 248a StGB ;4012;Bremerhaven;KfS;154;136;4;2.6;0;0;85;55.2;89;63;26;26;29.2
530000;Unterschlagung §§ 246, 247, 248a StGB ;5111;Düsseldorf;KfS;1,604;259;11;0.7;0;0;562;35;570;440;130;244;42.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;5112;Duisburg;KfS;755;152;1;0.1;0;0;340;45;374;259;115;110;29.4
530000;Unterschlagung §§ 246, 247, 248a StGB ;5113;Essen;KfS;1,035;179;9;0.9;0;0;448;43.3;466;321;145;151;32.4
530000;Unterschlagung §§ 246, 247, 248a StGB ;5114;Krefeld;KfS;453;200;2;0.4;0;0;159;35.1;164;121;43;66;40.2
530000;Unterschlagung §§ 246, 247, 248a StGB ;5116;Mönchengladbach;KfS;561;215;2;0.4;0;0;257;45.8;266;173;93;74;27.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;5117;Mülheim an der Ruhr;KfS;291;170;2;0.7;0;0;122;41.9;123;83;40;36;29.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;5119;Oberhausen;KfS;334;160;1;0.3;0;0;141;42.2;152;109;43;54;35.5
530000;Unterschlagung §§ 246, 247, 248a StGB ;5120;Remscheid;KfS;307;275;2;0.7;0;0;93;30.3;97;63;34;27;27.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;5122;Solingen;KfS;850;535;0;0;0;0;133;15.6;137;87;50;39;28.5
530000;Unterschlagung §§ 246, 247, 248a StGB ;5124;Wuppertal;KfS;1,362;384;3;0.2;0;0;291;21.4;305;214;91;99;32.5
530000;Unterschlagung §§ 246, 247, 248a StGB ;5154;Kleve;K;356;113;4;1.1;0;0;171;48;185;131;54;48;25.9
530000;Unterschlagung §§ 246, 247, 248a StGB ;5158;Mettmann;K;913;188;4;0.4;0;0;282;30.9;290;199;91;95;32.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;5162;Rhein-Kreis Neuss;K;497;110;7;1.4;0;0;237;47.7;238;165;73;70;29.4
530000;Unterschlagung §§ 246, 247, 248a StGB ;5166;Viersen;K;376;126;4;1.1;0;0;191;50.8;197;132;65;37;18.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;5170;Wesel;K;516;112;4;0.8;0;0;258;50;267;182;85;57;21.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;5314;Bonn;KfS;1,023;308;7;0.7;0;0;290;28.3;268;193;75;90;33.6
530000;Unterschlagung §§ 246, 247, 248a StGB ;5315;Köln;KfS;2,385;222;20;0.8;0;0;948;39.7;950;711;239;394;41.5
530000;Unterschlagung §§ 246, 247, 248a StGB ;5316;Leverkusen;KfS;253;154;0;0;0;0;100;39.5;102;74;28;29;28.4
530000;Unterschlagung §§ 246, 247, 248a StGB ;5334;Aachen;K;882;158;3;0.3;0;0;407;46.1;409;293;116;131;32
530000;Unterschlagung §§ 246, 247, 248a StGB ;5358;Düren;K;370;139;2;0.5;0;0;163;44.1;175;121;54;39;22.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;5362;Rhein-Erft-Kreis;K;701;149;8;1.1;0;0;337;48.1;328;229;99;113;34.5
530000;Unterschlagung §§ 246, 247, 248a StGB ;5366;Euskirchen;K;225;116;2;0.9;0;0;112;49.8;118;85;33;27;22.9
530000;Unterschlagung §§ 246, 247, 248a StGB ;5370;Heinsberg;K;310;120;1;0.3;0;0;151;48.7;158;111;47;32;20.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;5374;Oberbergischer Kreis;K;257;95;3;1.2;0;0;120;46.7;125;91;34;26;20.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;5378;Rheinisch-Bergischer Kreis;K;278;98;3;1.1;0;0;117;42.1;120;84;36;35;29.2
530000;Unterschlagung §§ 246, 247, 248a StGB ;5382;Rhein-Sieg-Kreis;K;704;117;11;1.6;0;0;282;40.1;294;205;89;78;26.5
530000;Unterschlagung §§ 246, 247, 248a StGB ;5512;Bottrop;KfS;205;175;1;0.5;0;0;69;33.7;70;46;24;14;20
530000;Unterschlagung §§ 246, 247, 248a StGB ;5513;Gelsenkirchen;KfS;375;144;4;1.1;0;0;202;53.9;207;147;60;69;33.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;5515;Münster;KfS;840;264;8;1;0;0;230;27.4;231;177;54;87;37.7
530000;Unterschlagung §§ 246, 247, 248a StGB ;5554;Borken;K;500;134;6;1.2;0;0;283;56.6;220;152;68;60;27.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;5558;Coesfeld;K;199;90;2;1;0;0;90;45.2;95;75;20;25;26.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;5562;Recklinghausen;K;1,039;170;9;0.9;0;0;567;54.6;431;292;139;125;29
530000;Unterschlagung §§ 246, 247, 248a StGB ;5566;Steinfurt;K;521;116;3;0.6;0;0;224;43;242;178;64;52;21.5
530000;Unterschlagung §§ 246, 247, 248a StGB ;5570;Warendorf;K;269;97;2;0.7;0;0;142;52.8;148;97;51;48;32.4
530000;Unterschlagung §§ 246, 247, 248a StGB ;5711;Bielefeld;KfS;489;146;0;0;0;0;210;42.9;226;158;68;82;36.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;5754;Gütersloh;K;401;110;1;0.2;0;0;177;44.1;190;140;50;59;31.1
530000;Unterschlagung §§ 246, 247, 248a StGB ;5758;Herford;K;272;109;3;1.1;0;0;144;52.9;151;111;40;43;28.5
530000;Unterschlagung §§ 246, 247, 248a StGB ;5762;Höxter;K;143;102;1;0.7;0;0;60;42;64;46;18;12;18.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;5766;Lippe;K;392;113;1;0.3;0;0;168;42.9;169;119;50;45;26.6
530000;Unterschlagung §§ 246, 247, 248a StGB ;5770;Minden-Lübbecke;K;240;77;0;0;0;0;132;55;131;91;40;21;16
530000;Unterschlagung §§ 246, 247, 248a StGB ;5774;Paderborn;K;374;121;5;1.3;0;0;141;37.7;144;98;46;28;19.4
530000;Unterschlagung §§ 246, 247, 248a StGB ;5911;Bochum;KfS;1,040;286;6;0.6;0;0;310;29.8;306;228;78;86;28.1
530000;Unterschlagung §§ 246, 247, 248a StGB ;5913;Dortmund;KfS;1,496;255;10;0.7;0;0;522;34.9;526;378;148;176;33.5
530000;Unterschlagung §§ 246, 247, 248a StGB ;5914;Hagen;KfS;794;421;3;0.4;0;0;175;22;175;126;49;62;35.4
530000;Unterschlagung §§ 246, 247, 248a StGB ;5915;Hamm;KfS;381;213;1;0.3;0;0;156;40.9;158;116;42;51;32.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;5916;Herne;KfS;289;185;0;0;0;0;123;42.6;124;85;39;35;28.2
530000;Unterschlagung §§ 246, 247, 248a StGB ;5954;Ennepe-Ruhr-Kreis;K;626;194;3;0.5;0;0;203;32.4;215;152;63;65;30.2
530000;Unterschlagung §§ 246, 247, 248a StGB ;5958;Hochsauerlandkreis;K;682;264;4;0.6;0;0;139;20.4;148;104;44;29;19.6
530000;Unterschlagung §§ 246, 247, 248a StGB ;5962;Märkischer Kreis;K;623;153;4;0.6;0;0;246;39.5;258;180;78;66;25.6
530000;Unterschlagung §§ 246, 247, 248a StGB ;5966;Olpe;K;108;81;1;0.9;0;0;56;51.9;53;40;13;15;28.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;5970;Siegen-Wittgenstein;K;420;153;4;1;0;0;194;46.2;192;145;47;64;33.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;5974;Soest;K;378;125;5;1.3;0;0;181;47.9;178;136;42;47;26.4
530000;Unterschlagung §§ 246, 247, 248a StGB ;5978;Unna;K;600;153;2;0.3;0;0;224;37.3;231;155;76;52;22.5
530000;Unterschlagung §§ 246, 247, 248a StGB ;6411;Darmstadt;KfS;287;180;0;0;0;0;102;35.5;98;82;16;37;37.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;6412;Frankfurt am Main;KfS;1,855;244;3;0.2;0;0;682;36.8;613;489;124;318;51.9
530000;Unterschlagung §§ 246, 247, 248a StGB ;6413;Offenbach am Main;KfS;204;155;0;0;0;0;105;51.5;101;79;22;60;59.4
530000;Unterschlagung §§ 246, 247, 248a StGB ;6414;Wiesbaden;KfS;467;167;1;0.2;0;0;177;37.9;168;128;40;61;36.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;6431;Bergstraße;LK;188;69;1;0.5;0;0;111;59;115;86;29;36;31.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;6432;Darmstadt-Dieburg;LK;190;64;0;0;0;0;99;52.1;99;78;21;39;39.4
530000;Unterschlagung §§ 246, 247, 248a StGB ;6433;Groß-Gerau;LK;253;92;2;0.8;0;0;116;45.8;118;90;28;62;52.5
530000;Unterschlagung §§ 246, 247, 248a StGB ;6434;Hochtaunuskreis;LK;228;96;0;0;0;0;102;44.7;96;78;18;36;37.5
530000;Unterschlagung §§ 246, 247, 248a StGB ;6435;Main-Kinzig-Kreis;LK;393;93;0;0;0;0;170;43.3;179;140;39;59;33
530000;Unterschlagung §§ 246, 247, 248a StGB ;6436;Main-Taunus-Kreis;LK;164;69;0;0;0;0;72;43.9;75;61;14;29;38.7
530000;Unterschlagung §§ 246, 247, 248a StGB ;6437;Odenwaldkreis;LK;58;60;0;0;0;0;39;67.2;42;28;14;16;38.1
530000;Unterschlagung §§ 246, 247, 248a StGB ;6438;Offenbach;LK;294;82;0;0;0;0;144;49;153;121;32;63;41.2
530000;Unterschlagung §§ 246, 247, 248a StGB ;6439;Rheingau-Taunus-Kreis;LK;124;66;1;0.8;0;0;57;46;60;43;17;18;30
530000;Unterschlagung §§ 246, 247, 248a StGB ;6440;Wetteraukreis;LK;213;68;0;0;0;0;97;45.5;102;75;27;34;33.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;6531;Gießen;LK;398;146;1;0.3;0;0;147;36.9;154;115;39;38;24.7
530000;Unterschlagung §§ 246, 247, 248a StGB ;6532;Lahn-Dill-Kreis;LK;271;107;0;0;0;0;122;45;123;90;33;36;29.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;6533;Limburg-Weilburg;LK;191;111;0;0;0;0;93;48.7;97;75;22;28;28.9
530000;Unterschlagung §§ 246, 247, 248a StGB ;6534;Marburg-Biedenkopf;LK;300;122;0;0;0;0;106;35.3;116;86;30;25;21.6
530000;Unterschlagung §§ 246, 247, 248a StGB ;6535;Vogelsbergkreis;LK;96;91;0;0;0;0;52;54.2;46;29;17;6;13
530000;Unterschlagung §§ 246, 247, 248a StGB ;6611;Kassel;KfS;401;200;0;0;0;0;157;39.2;150;114;36;60;40
530000;Unterschlagung §§ 246, 247, 248a StGB ;6631;Fulda;LK;227;102;2;0.9;0;0;100;44.1;99;71;28;21;21.2
530000;Unterschlagung §§ 246, 247, 248a StGB ;6632;Hersfeld-Rotenburg;LK;100;83;0;0;0;0;45;45;48;37;11;10;20.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;6633;Kassel;LK;133;56;1;0.8;0;0;68;51.1;70;51;19;13;18.6
530000;Unterschlagung §§ 246, 247, 248a StGB ;6634;Schwalm-Eder-Kreis;LK;134;74;2;1.5;0;0;82;61.2;81;64;17;18;22.2
530000;Unterschlagung §§ 246, 247, 248a StGB ;6635;Waldeck-Frankenberg;LK;121;77;0;0;0;0;61;50.4;66;46;20;10;15.2
530000;Unterschlagung §§ 246, 247, 248a StGB ;6636;Werra-Meißner-Kreis;LK;101;101;0;0;0;0;50;49.5;50;37;13;5;10
530000;Unterschlagung §§ 246, 247, 248a StGB ;7111;Koblenz;KfS;347;305;2;0.6;0;0;102;29.4;96;74;22;31;32.3
530000;Unterschlagung §§ 246, 247, 248a StGB ;7131;Ahrweiler;LK;203;158;2;1;0;0;70;34.5;71;56;15;20;28.2
530000;Unterschlagung §§ 246, 247, 248a StGB ;7132;Altenkirchen (Westerwald);LK;206;159;1;0.5;0;0;65;31.6;67;44;23;16;23.9
530000;Unterschlagung §§ 246, 247, 248a StGB ;7133;Bad Kreuznach;LK;178;112;1;0.6;0;0;102;57.3;97;68;29;23;23.7
530000;Unterschlagung §§ 246, 247, 248a StGB ;7134;Birkenfeld;LK;110;136;0;0;0;0;58;52.7;59;36;23;7;11.9
530000;Unterschlagung §§ 246, 247, 248a StGB ;7135;Cochem-Zell;LK;88;143;0;0;0;0;33;37.5;37;20;17;8;21.6
530000;Unterschlagung §§ 246, 247, 248a StGB ;7137;Mayen-Koblenz;LK;287;133;1;0.3;0;0;112;39;116;85;31;21;18.1
530000;Unterschlagung §§ 246, 247, 248a StGB ;7138;Neuwied;LK;348;189;2;0.6;0;0;103;29.6;109;72;37;25;22.9
530000;Unterschlagung §§ 246, 247, 248a StGB ;7140;Rhein-Hunsrück-Kreis;LK;111;107;1;0.9;0;0;52;46.8;58;38;20;14;24.1
530000;Unterschlagung §§ 246, 247, 248a StGB ;7141;Rhein-Lahn-Kreis;LK;187;152;0;0;0;0;78;41.7;78;61;17;14;17.9
530000;Unterschlagung §§ 246, 247, 248a StGB ;7143;Westerwaldkreis;LK;278;136;1;0.4;0;0;123;44.2;130;80;50;24;18.5
530000;Unterschlagung §§ 246, 247, 248a StGB ;7211;Trier;KfS;183;166;0;0;0;0;79;43.2;79;57;22;21;26.6
530000;Unterschlagung §§ 246, 247, 248a StGB ;7231;Bernkastel-Wittlich;LK;130;115;0;0;0;0;66;50.8;70;43;27;13;18.6
530000;Unterschlagung §§ 246, 247, 248a StGB ;7232;Eifelkreis Bitburg-Prüm;LK;110;109;0;0;0;0;32;29.1;33;21;12;13;39.4
530000;Unterschlagung §§ 246, 247, 248a StGB ;7233;Vulkaneifel;LK;130;214;0;0;0;0;54;41.5;57;46;11;21;36.8
530000;Unterschlagung §§ 246, 247, 248a StGB ;7235;Trier-Saarburg;LK;120;79;0;0;0;0;50;41.7;50;36;14;14;28
530000;Unterschlagung §§ 246, 247, 248a StGB ;7311;Frankenthal (Pfalz);KfS;66;135;1;1.5;0;0;28;42.4;31;25;6;8;25.8
